title,imdb_score,predicted_score
Dany Boon: Des Hauts-De-France,6.2,6.1
Baadshaho,4.9,5.7
C/o Kancharapalem,8.9,6.6
Jack Whitehall: At Large,6.8,5.8
The Rachel Divide,6.3,7.0
Trevor Noah: Afraid of the Dark,7.2,5.9
The Tree of Blood,6.3,6.4
Nothing to Lose,2.3,6.5
Spivak,5.6,5.9
"Love, Surreal and Odd",5.6,5.7
Jefe,5.4,5.9
Christmas in the Heartland,5.8,5.7
Sir,7.7,5.9
Jim Gaffigan: Cinco,7.1,5.8
Half Girlfriend,4.5,6.2
Ex-Shaman,7.1,6.8
The American Meme,6.7,6.9
The Art of Loving: Story of Michalina Wislocka,7.1,6.1
Dovlatov,6.4,6.5
El testigo,8.1,6.8
Weed the People,7.3,6.9
Maktub,7.3,6.4
Love per Square Foot,7.2,5.9
Perdida,5.6,6.1
The Girl from the Song,5.6,5.9
Going for Gold,4.7,6.0
Mubarakan,5.6,6.5
Qismat,8.1,6.2
Sara's Notebook,5.9,6.2
Ali Wong: Hard Knock Wife,7.3,5.8
Tom Segura: Disgraceful,7.5,6.9
Paskal,6.8,6.3
The Grown-Ups,7.7,6.8
Been So Long,5.4,5.9
Soorma,7.3,6.6
The Mars Generation,6.5,6.9
Kalushi : The Story of Solomon Mahlangu,6.5,6.1
The Maus,4.7,5.8
Family Blood,4.2,5.5
Pihu,6.7,5.8
Superlopez,5.4,5.6
Judd Apatow: The Return,6.2,5.8
Armed to the Teeth,7.9,6.8
Sarah Silverman: A Speck of Dust,6.9,6.8
Pa Paandi,7.4,5.6
Nobody Speak: Trials of the Free Press,6.4,6.9
Aapla Manus,7.0,6.2
Dismissal,5.0,5.9
Christmas Catch,5.3,5.6
F.R.E.D.I.,4.9,5.4
Love Beats Rhymes,5.3,6.4
Naam Shabana,6.2,6.1
Brian Regan: Nunchucks and Flamethrowers,6.3,6.7
#realityhigh,5.1,6.0
DeRay Davis: How to Act Black,6.1,5.7
Def Comedy Jam 25,6.6,6.8
The Gift,8.0,6.2
Paranormal Investigation,3.7,5.2
The Suit,5.3,6.0
Amy Schumer: The Leather Special,3.1,5.7
Bon Cop Bad Cop 2,6.6,5.9
A Very Country Christmas,6.0,5.7
Close Enemies,6.4,6.1
A Fortunate Man,7.2,6.3
Pup Star: Better 2Gether,4.3,5.8
The 3rd Eye,5.1,6.3
Barbra: The Music ... The Mem'ries ... The Magic!,7.5,7.0
Unbridled,5.0,5.7
Sabrina,4.1,5.3
Maz Jobrani: Immigrant,6.7,6.7
48 Christmas Wishes,3.9,5.7
How to Get Over a Breakup,6.1,6.0
Pachamama,6.8,6.2
Katherine Ryan: In Trouble,7.0,5.8
Ascharya Fuck It,5.1,5.6
Dear Son,6.5,6.2
Sofía Niño de Rivera: Natural Selection,6.9,5.7
Nappily Ever After,6.4,6.0
Judwaa 2,3.6,5.8
Christina P: Mother Inferior,6.4,5.7
Forgive Us Our Debts,6.2,6.3
Milada,6.3,6.7
Right Here Right Now,5.4,6.2
Mustang Island,6.2,6.2
Cycle,8.1,6.9
Paradox,3.9,5.8
Sparring,6.4,6.0
The Chase,6.6,6.1
Invisible,6.0,6.2
Tiffany Haddish: She Ready! From the Hood to Hollywood!,6.7,6.7
Goyo: The Boy General,6.7,6.6
5 Star Christmas,4.5,5.9
Ani... Dr. Kashinath Ghanekar,8.4,6.7
Suzzanna: Buried Alive,5.5,5.7
Stree,7.5,5.8
A Champion Heart,5.9,5.7
Burning Sands,6.0,5.8
Judah Friedlander: America Is the Greatest Country in the United States,7.8,7.0
Take the 10,4.7,5.9
Aurora,4.3,5.3
The Bros,6.1,6.1
Jim Norton: Mouthful of Shame,7.0,5.7
Merku Thodarchi Malai,8.6,6.4
Clair Obscur,6.5,6.3
Blanche Gardin: I Talk to Myself,7.9,5.9
Being Napoleon,5.5,6.9
The Milk System,7.0,6.9
The Price of Success,5.7,6.2
Kuntilanak,4.6,5.3
Dhh,7.8,6.3
Malena Pichot: Estupidez compleja,5.7,5.6
The Girl Allergic to Wi-Fi,6.2,5.7
Mauli,5.5,6.2
Samouni Road,6.7,7.8
Chief Daddy,4.7,6.2
CIA: Comrade In America,6.4,5.9
Bayonet,5.7,6.2
In the Family,7.7,6.4
Bert Kreischer: Secret Time,7.3,6.7
Gad Gone Wild,6.9,5.7
Counterpunch,6.7,6.9
El Potro: lo mejor del amor,5.2,6.4
Rajma Chawal,5.7,6.2
Russell Howard: Recalibrate,7.4,5.8
Deranged,3.2,5.7
Marlon Wayans: Woke-ish,6.5,6.7
Monster Island,4.7,6.0
Liberated: The New Sexual Revolution,6.0,6.8
Your Son,6.1,5.8
Kingdom of Us,6.9,7.3
Njan Prakashan,7.6,6.5
Target,4.0,5.2
Maria Bamford: Old Baby,6.1,6.7
Gad Elmaleh: American Dream,7.2,5.7
Rodney King,5.8,7.2
Alter Ego,5.7,6.3
Te Ata,7.4,6.5
The Last Hour,6.3,6.4
Loudon Wainwright III: Surviving Twin,7.1,6.9
"Michael Bolton's Big, Sexy Valentine's Day Special",6.8,5.4
A Sort of Family,6.3,6.0
In Line,6.1,6.4
All the Reasons to Forget,6.2,5.9
Laerte-se,7.0,7.0
Awe!,7.7,5.1
ReMastered: Who Shot the Sheriff,6.9,6.9
Good Game: The Beginning,4.4,6.4
Tattoo of Revenge,4.9,5.9
Love Jacked,5.8,5.8
The Bridge,5.6,6.0
The Last Runaway,5.9,6.0
Turkish Dance School,5.6,6.4
Bigger Than Africa,7.0,6.8
Lionheart,5.6,6.2
Russell Brand: Re:Birth,6.5,5.7
El club de los buenos infieles,5.5,5.9
Jeff Dunham: Relative Disaster,6.4,5.8
The Most Assassinated Woman in the World,5.3,6.0
Semesta,7.3,6.9
Stars in the Sky: A Hunting Story,7.2,6.7
Cook Off,6.0,5.8
Kevin James: Never Don't Give Up,6.2,5.7
Heaven Without People,7.6,6.2
My Birthday Song,5.6,5.7
Taramani,7.5,6.3
Love.com,5.8,5.6
Born Racer,6.1,6.9
Manu,7.6,6.0
Exes Baggage,6.4,5.9
Teefa in Trouble,7.0,6.2
Up Among the Stars,6.2,6.1
Food on the Go,6.3,6.7
Nigerian Prince,5.7,6.1
Isoken,6.4,5.9
The Lost Brother,6.5,6.2
Weapon of Choice,4.8,6.9
Lucas Brothers: On Drugs,5.7,5.7
A StoryBots Christmas,5.8,6.0
The Birth Reborn 2,6.6,6.8
The Doll 2,5.1,5.4
Free Rein: The Twelve Neighs of Christmas,6.6,5.7
Fishtronaut: The Movie,7.5,6.1
Freej Al Taibeen,5.8,6.1
For Here or to Go?,6.7,6.3
Ayotzinapa: The Turtle's Pace,7.4,6.8
Rodney Carrington: Here Comes the Truth,4.5,6.7
Coffee for All,5.6,6.7
No One Will Ever Know,6.2,6.3
Listen,6.6,6.0
Can't Help Falling in Love,6.9,6.1
Marc Maron: Too Real,7.2,5.8
Mission Kathmandu: The Adventures of Nelly & Simon,5.1,6.6
Joe Rogan: Strange Times,7.3,5.7
Lynne Koplitz: Hormonal Beast,6.3,5.7
Vir Das: Abroad Understanding,6.9,5.8
The Insomnia Club,6.2,6.3
Pickpockets,5.4,6.0
Munafik 2,5.5,5.5
W. Kamau Bell: Private School Negro,6.4,5.8
Poster Boys,5.4,6.3
The Lost Café,7.0,6.1
The Hows of Us,6.7,6.1
Two Catalonias,6.4,7.3
Marriage Palace,6.2,6.0
Out of Thin Air,6.3,6.9
Bygones Be Bygones,6.2,6.2
Finally Found Someone,5.7,5.8
Chris D'Elia: Man on Fire,6.5,6.7
The Reservoir Game,6.0,7.0
Pacíficum,6.5,6.8
Aruna & Her Palate,7.2,6.0
Rafinha Bastos: Ultimatum,6.5,5.7
Meghnadbodh Rohoshyo,6.3,5.9
Mahi NRI,6.0,6.5
Solo el amor,4.8,5.9
Seeking a Man,6.3,5.9
El Diesel,4.5,5.5
Franco Escamilla: Por La Anécdota,6.9,5.8
Fantastica,3.6,6.2
Smaller and Smaller Circles,6.7,5.9
"El Especial de Alex Fernández, el Especial",6.7,5.7
Vir Das: Losing It,7.0,5.9
Vanjagar Ulagam,6.1,6.3
Penalty Kick,3.7,6.0
Pulang,6.7,5.8
Brad Paisley's Comedy Rodeo,5.7,5.8
Garbage,3.7,6.0
Tracy Morgan: Staying Alive,6.3,5.7
Gurgaon,6.5,5.8
Todo lo que sería Lucas Lauriente,6.7,5.8
#FriendButMarried,6.8,5.9
Gun City,6.3,5.9
Todd Barry: Spicy Honey,6.8,5.7
My Travel Buddy,6.1,6.3
Mo Amer: The Vagabond,7.3,6.6
Puppy Star Christmas,3.6,5.6
Noblemen,5.6,6.3
Back to Q82,6.1,5.5
Ladies First,3.9,6.3
Voulez-vous rire avec moi ce soir?,6.8,6.9
Recovery Boys,6.7,6.9
King of Boys,5.8,6.8
Late Life: The Chien-Ming Wang Story,7.1,7.0
What Did I Mess,7.1,5.8
"Edmilson Filho: Notas, Comedy about Relationships",4.9,5.9
Seven Sundays,7.6,6.5
Pandigai,6.3,5.6
Brij Mohan Amar Rahe!,6.9,6.3
Pahuna: The Little Visitors,7.5,6.5
Adhugo,5.9,6.3
Luciano Mellera: Infantiloide,7.5,6.2
Coco y Raulito: Carrusel de ternura,6.6,5.8
Jindua,6.3,5.7
A Witches' Ball,5.1,5.7
HiGH&LOW The Movie 3: Final Mission,7.1,6.1
Eve's Apple,5.8,6.9
Ana e Vitória,6.4,5.8
Frat Star,3.6,6.2
King of Peking,6.4,6.2
Secrets in the Hot Spring,6.0,5.6
Jonaki,6.8,6.3
Into the Wind,4.1,6.1
Agustín Aristarán: Soy Rada,6.2,5.7
Joshua: Teenager vs. Superpower,7.3,6.8
Aditi Mittal: Things They Wouldn't Let Me Say,4.3,5.7
Fary Is the New Black,5.8,5.8
Hadithi za Kumekucha: Fatuma,7.7,6.1
DTC –Yukemuri Junjo Hen– from HiGH&LOW,7.0,6.3
Alejandro Riaño: Especial de stand up,4.9,5.7
My Ex & Whys,6.0,6.1
Night of Knots,5.4,6.1
Hedefim Sensin,6.2,6.0
Catching Feelings,5.8,6.1
Sei,4.2,5.6
Pup Star: World Tour,3.8,5.7
A Man for The Weekend,4.5,5.6
For the Broken Hearted,6.7,6.2
ReMastered: Who Killed Jam Master Jay?,6.5,6.6
HiGH&LOW The Movie 2: End of Sky,7.1,5.9
Thug Life,5.7,6.5
Doob,6.1,6.3
Three Words to Forever,6.8,5.7
Table Manners,5.1,6.3
First Love,5.9,6.1
Super Monsters Save Halloween,5.4,5.9
Love You to the Stars and Back,7.4,6.0
Na stojáka v kině,5.0,5.9
Music Teacher,6.2,5.9
Daniel Sosa: Sosafado,5.4,5.9
B. A. Pass 2,2.2,6.5
DreamWorks Home: For the Holidays,4.8,6.0
The Royal Hibiscus Hotel,5.4,5.6
Pinky Memsaab,6.3,6.2
Crossroads: One Two Jaga,6.5,6.1
Project Papa,6.3,6.3
Alan Saldaña: mi vida de pobre,6.3,5.7
Mama's Boy,6.1,6.0
Natalia Valdebenito: El especial,5.0,5.8
Dilan 1990,7.0,6.0
Love and Shukla,7.3,6.1
Mau Nieto: viviendo sobrio… desde el bar,6.7,5.7
Mrs. Miracle Animals: An Squirrel's Princess Bride,4.7,6.0
Alexis de Anda: Mea Culpa,4.9,5.7
My Travel Buddy 2,5.8,5.9
Ghost Hunting,7.1,6.9
Lara and the Beat,5.8,6.2
Carlos Ballarta: furia ñera,7.2,5.7
Marco Luque - We are together,4.3,5.8
Felipe Neto: My Life Makes No Sense,4.4,6.9
Blessed Benefit,6.6,6.1
Salam - The First ****** Nobel Laureate,7.8,6.8
Catch.er,4.5,6.2
Ricardo Quevedo: Hay gente así,6.3,5.7
Shubh Aarambh,6.7,6.2
Mr. Chandramouli,5.1,5.9
Posesif,7.4,6.0
Until Midnight,6.9,5.9
"I, Potro",6.2,5.7
Fakkah Fuzz: Almost Banned,4.2,5.7
Arango y Sanint: Ríase el show,4.0,5.7
Jani Dueñas: Grandes fracasos de ayer y hoy,4.8,5.8
Kartini: Princess of Java,7.6,6.4
Adel Karam: Live from Beirut,5.3,5.8
Ayana,7.1,7.4
Nathicharami,7.1,6.4
Next Enti?,4.5,6.3
Hantu Kak Limah,5.6,5.6
Todd Glass: Act Happy,5.1,5.7
Fernando Sanjiao: Hombre,6.3,5.7
Yoo Byung Jae: Too Much Information,5.3,5.7
Mawlana,6.9,6.2
Elf Pets: Santa's St. Bernards Save Christmas,5.3,6.0
Potato Potahto,4.1,6.0
Harith Iskander: I Told You So,4.6,5.7
Zoé: Panoramas,6.8,6.8
La Leyenda del Diamante,3.3,4.7
Santo cachón,4.7,5.9
Bahasha,7.0,6.1
Enissa Amani: Ehrenwort,5.5,5.7
Puriyaatha Puthir,6.5,6.0
Simplemente Manu NNa,5.4,5.8
Babamın Ceketi,4.9,6.0
Silence Is Welcome,5.1,6.2
Grillo vs Grillo,5.3,6.0
Neevevaro,6.9,5.6
Sebastián Marcelo Wainraich,6.4,5.6
Baby Mamas,6.6,6.2
Fan of Amoory,6.0,6.3
Satria Heroes: Revenge of the Darkness,4.4,5.8
Hajwala 2: Mysterious Mission,3.9,5.9
Rise: Ini Kalilah,5.1,6.3
Echcharikkai,6.3,5.8
Verses of Love 2,5.5,6.1
Kavin Jay : Everybody Calm Down!,5.9,6.6
Unexpectedly Yours,6.7,5.8
Lilli,5.7,5.6
Match,4.1,5.6
Komola Rocket,7.4,6.2
D.L. Hughley: Contrarian,6.5,5.7
Panoptic,6.3,6.8
Joe Mande's Award-Winning Comedy Special,6.1,6.7
Deliha 2,4.7,6.1
Fabrizio Copano: solo pienso en mí,5.0,5.7
Jen Kirkman: Just Keep Livin'?,6.8,5.8
Wedy Atkalam,5.7,6.1
Si Doel the Movie,6.8,5.6
The Gentlemen,7.8,6.6
A Call to Spy,6.6,6.8
The Rental,5.7,5.6
I'm Thinking of Ending Things,6.6,6.5
The Irishman,7.8,8.0
Extraction,6.7,6.3
My Octopus Teacher,8.1,6.9
Synchronic,6.2,5.5
"Yes, God, Yes",6.1,6.2
The Platform,7.0,5.4
Enola Holmes,6.6,6.6
The Old Guard,6.6,6.1
His House,6.5,5.5
Marriage Story,7.9,6.9
Scary Stories to Tell in the Dark,6.2,5.6
The Devil All the Time,7.1,6.1
Lunana: A Yak in the Classroom,7.4,6.0
Fantastic Fungi,7.4,6.8
The King,7.2,7.0
Rambo: Last Blood,6.1,6.0
1BR,5.8,5.5
Trading Paint,4.4,5.7
Sweetheart,5.8,5.4
Summerland,7.0,6.0
Official Secrets,7.3,6.4
Pieces of a Woman,7.0,6.6
Freaks,6.7,6.0
21 Bridges,6.6,6.0
6 Underground,6.1,6.1
Mank,6.8,6.7
I Care a Lot,6.3,6.5
El Camino: A Breaking Bad Movie,7.3,6.5
Always Be My Maybe,6.8,5.9
The Social Dilemma,7.6,7.4
Straight Up,6.8,5.6
The Outpost,6.8,6.7
Disappearance at Clifton Hill,5.4,6.0
Triple Frontier,6.4,6.3
Eurovision Song Contest: The Story of Fire Saga,6.5,6.4
The Wandering Earth,5.9,5.8
The Forgotten Battle,7.1,7.8
After We Collided,5.0,6.1
In the Shadow of the Moon,6.2,5.8
Code 8,6.1,5.6
Fractured,6.4,6.0
365 Days,3.3,6.1
I Am Mother,6.7,5.7
Ava,5.4,5.9
The Trial of the Chicago 7,7.7,6.9
The Dirt,6.9,6.5
Can You Keep a Secret?,5.3,5.6
Murder Mystery,6.0,5.7
Da 5 Bloods,6.5,7.0
The Midnight Sky,5.6,6.2
Wine Country,5.4,6.4
The Wrong Missy,5.7,5.7
Five Feet Apart,7.2,6.3
Brahms: The Boy II,4.7,5.5
After,5.2,6.1
Someone Great,6.1,5.7
Last Breath,7.7,6.8
The Two Popes,7.6,7.1
Rebecca,6.0,6.0
The Wind,5.5,5.2
Bad Trip,6.5,6.8
The Half of It,6.9,6.1
Dolemite Is My Name,7.2,6.9
The Prom,5.9,6.3
Ophelia,6.6,6.4
Ma Rainey's Black Bottom,6.9,6.4
The Call,7.1,5.4
Hillbilly Elegy,6.7,6.5
Paradise Hills,5.3,5.6
The Highwaymen,6.9,6.5
Fast Color,6.0,5.9
Occupation: Rainfall,5.2,5.8
"Extremely Wicked, Shockingly Evil and Vile",6.7,6.4
We Summon the Darkness,5.2,5.3
The Paper Tigers,6.3,5.9
Between Two Ferns: The Movie,6.1,5.9
The Game Changers,7.8,6.9
Dick Johnson Is Dead,7.4,7.2
Velvet Buzzsaw,5.7,5.6
The Old Ways,5.4,5.6
The Art of Incarceration,8.6,6.9
The Laundromat,6.3,6.7
Pokémon the Movie: Secrets of the Jungle,6.4,5.9
Project Power,6.0,5.6
In the Tall Grass,5.4,5.4
#Alive,6.3,5.3
Tread,7.1,6.8
Paddleton,7.1,6.3
Lost Girls,6.1,6.1
Fyre,7.2,7.0
The Wolf's Call,6.9,5.8
Pokemon the Movie: Mewtwo Strikes Back - Evolution,5.7,6.1
The Red Sea Diving Resort,6.6,6.6
Thackeray,5.3,6.5
Charlie Says,5.9,7.3
Crip Camp: A Disability Revolution,7.7,7.3
Polar,6.3,6.1
The Silence,5.3,5.5
Spenser Confidential,6.2,6.1
Ip Man 4: The Finale,7.0,6.3
David Attenborough: A Life on Our Planet,8.9,6.8
Doom: Annihilation,3.7,4.8
I Lost My Body,7.5,6.6
Cut Throat City,4.8,6.0
High Flying Bird,6.2,6.2
The Water Man,5.4,5.4
The Lost Husband,6.1,6.1
IO,4.7,5.8
Rocks,7.4,6.2
Over the Moon,6.3,5.8
Kiss the Ground,8.2,6.8
This Changes Everything,7.6,6.9
Eli,5.8,5.7
The Boy Who Harnessed the Wind,7.6,6.7
Jiu Jitsu,2.9,5.4
American Murder: The Family Next Door,7.2,6.7
Atlantics,6.7,6.1
Rim of the World,5.2,5.5
The Vanished,5.7,5.7
2 Hearts,6.2,6.0
Avengement,6.5,5.4
A Shaun the Sheep Movie: Farmageddon,6.8,6.2
The Edge of All We Know,6.6,6.9
Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,7.6,7.5
American Factory,7.4,7.0
Wasp Network,5.9,6.3
Klaus,8.1,6.7
We Can Be Heroes,4.7,5.7
All the Bright Places,6.5,6.0
The Last Blockbuster,6.7,6.8
The Great Hack,7.1,7.3
Night in Paradise,6.7,5.9
The Disciple,7.1,6.4
The Boys in the Band,6.8,6.5
Miss Americana,7.4,6.9
The Forty-Year-Old Version,7.2,6.5
Audrey,7.1,7.1
Calm with Horses,6.8,6.2
Skylines,4.7,5.6
Girl on the Third Floor,4.7,5.5
Vita & Virginia,5.7,6.0
Captain Underpants: Epic Choice-o-rama,6.4,5.5
The Perfect Date,5.8,5.8
Love Wedding Repeat,5.5,5.7
Disclosure,8.2,7.0
Framing John DeLorean,6.5,7.2
The Decline,6.0,5.4
Patsy & Loretta,6.8,6.1
What Lies Below,4.3,4.9
The Sleepover,5.6,5.5
Magamuni,7.8,6.5
Bill Burr: Paper Tiger,8.1,5.8
Sergio,6.2,7.4
The Lift Boy,7.1,6.3
Made You Look: A True Story About Fake Art,7.0,6.9
The Swarm,5.3,5.8
A Whisker Away,6.7,6.4
Fatima,6.5,6.6
Dave Chappelle: Sticks & Stones,8.4,5.9
Tell Me Who I Am,7.6,6.9
Concrete Cowboy,6.3,6.3
"Live Twice, Love Once",7.2,6.3
Uncorked,6.4,6.3
Poms,6.0,6.3
Barbie: Princess Adventure,5.5,6.2
Nobody Sleeps in the Woods Tonight,4.9,5.3
The Reason I Jump,7.5,7.0
Violet Evergarden: The Movie,8.3,6.9
Jo Koy: Comin’ In Hot,7.3,5.7
The Operative,5.7,5.9
See You Yesterday,5.2,5.4
The Willoughbys,6.3,6.6
Close,5.7,5.8
The Silence of Others,8.0,7.2
Cuties,3.4,6.3
An Easy Girl,5.6,6.2
Nate Bargatze: The Tennessee Kid,7.6,5.7
The Babysitter: Killer Queen,5.8,5.7
Tall Girl,5.2,5.7
Cadaver,5.1,5.4
Let It Snow,5.8,5.8
Holidate,6.1,5.8
Sightless,5.5,5.9
The Last Thing He Wanted,4.3,6.2
ZZ Top: That Little Ol' Band from Texas,7.5,6.8
Super Deluxe,8.4,6.4
System Crasher,7.8,6.4
Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,6.9,5.4
Jenny Slate: Stage Fright,5.8,6.6
Lying and Stealing,5.4,6.4
I'm No Longer Here,7.3,6.3
Children of the Sea,6.5,6.0
9to5: The Story of A Movement,7.4,7.1
To All the Boys: P.S. I Still Love You,6.0,6.1
Hubie Halloween,5.2,5.6
Vampires vs. the Bronx,5.6,5.5
The Coldest Game,6.2,6.1
Anthony Jeselnik: Fire in the Maternity Ward,7.2,5.7
The Stand In,4.7,6.3
Earthquake Bird,5.9,5.8
Falling Inn Love,5.6,5.7
The Wedding Guest,5.8,5.8
Miles Davis: Birth of the Cool,7.4,7.0
Altered Carbon: Resleeved,6.5,6.0
Have a Good Trip: Adventures in Psychedelics,6.8,6.8
Invader ZIM: Enter the Florpus,7.4,5.3
Forensic,6.8,6.1
The Fable,6.5,5.9
How High 2,3.0,5.9
Violet Evergarden: Eternity and the Auto Memories Doll,7.4,6.6
The Stronghold,6.9,5.5
Coded Bias,6.7,6.8
The Kindness of Strangers,6.4,6.3
I Am Woman,6.5,6.3
Bigfoot Family,5.8,6.4
Death of Me,4.4,5.3
Lost Bullet,6.3,5.4
Screwball,7.1,7.2
Tigertail,6.6,6.1
A Fall from Grace,5.8,6.2
Ghosts of War,5.5,5.6
Under the Eiffel Tower,5.4,5.6
Friendsgiving,4.4,6.3
Jerry Seinfeld: 23 Hours to Kill,6.7,5.7
Michelle Wolf: Joke Show,7.2,5.7
Death to 2020,6.8,5.8
Lingua Franca,6.5,6.2
Surviving R. Kelly: The Impact,6.1,7.1
Article 15,8.2,6.3
The Life Ahead,6.8,6.3
Desperados,5.2,5.7
Dave Chappelle: The Kennedy Center Mark Twain Prize,7.4,5.9
Becoming,6.8,6.8
Sebastian Maniscalco: Stay Hungry,7.0,5.7
Captain Underpants: Mega Blissmas,5.2,6.1
Miracle in Cell No. 7,8.2,6.6
The Occupant,6.4,5.6
Gabriel Iglesias: One Show Fits All,7.2,6.9
Nikki Glaser: Bangin',6.1,5.7
The Sky Is Pink,7.5,6.0
Money Heist: The Phenomenon,7.4,6.6
Freaks – You're One of Us,5.4,5.6
Time to Hunt,6.3,5.7
Almost Love,5.7,5.9
We Die Young,5.2,5.8
Jo Koy: In His Elements,5.4,5.6
The Last Days of American Crime,3.7,5.8
Taylor Tomlinson: Quarter-Life Crisis,7.4,5.7
Human Nature,7.7,6.7
Benchwarmers 2: Breaking Balls,4.1,6.1
Holiday in the Wild,6.1,5.8
Jingle Jangle: A Christmas Journey,6.4,5.9
Circus of Books,7.1,7.2
Dangerous Lies,5.3,5.5
The Endless Trench,7.2,6.5
Brené Brown: The Call to Courage,7.7,7.0
Your Name Engraved Herein,7.2,6.0
Dance of the Forty One,6.8,6.5
Me Against You: Mr. S's Vendetta,1.6,5.4
Inside Man: Most Wanted,5.6,5.6
Tom Segura: Ball Hog,7.3,5.8
Secret Obsession,4.4,6.0
Iron Fists and Kung Fu Kicks,6.6,7.3
American Son,5.8,6.2
"Bikram: Yogi, Guru, Predator",6.7,6.9
Bethany Hamilton: Unstoppable,7.4,6.9
Coffee & Kareem,5.1,5.6
Walk. Ride. Rodeo.,6.4,6.2
Brother,6.7,6.2
Silver Skates,7.1,5.9
Thomas & Friends: Marvelous Machinery,6.1,5.9
Debt Collectors,5.8,5.8
The Body Remembers When the World Broke Open,6.9,6.3
Badla,7.8,6.3
The Show Must Go On: The Queen + Adam Lambert Story,7.8,6.8
Mike Birbiglia: The New One,7.7,5.9
Game Over,7.0,5.3
The Forest of Love,6.3,5.9
Elisa & Marcela,6.6,6.0
The Hard Way,4.8,5.6
The Edge of Democracy,7.3,7.4
The Crimes That Bind,6.7,6.0
"Love, Guaranteed",5.6,5.6
The Kissing Booth 2,5.7,5.9
Undercover Brother 2,3.4,5.7
Dear Mother,5.8,6.2
The F**k-It List,5.1,6.1
LEGO Marvel Spider-Man: Vexed by Venom,5.6,5.6
Ni de coña,2.8,5.9
Homecoming: A Film by Beyoncé,7.5,7.3
NiNoKuni,6.1,6.0
Hard Kill,3.3,5.5
World Famous Lover,5.0,6.3
The 2nd,3.8,5.9
Nobody Knows I'm Here,6.5,6.1
John Mulaney & The Sack Lunch Bunch,7.4,5.5
Pets United,3.7,6.6
Aziz Ansari: Right Now,7.5,5.7
Seized,5.3,5.4
Dolly Parton: Here I Am,7.3,6.8
Asphalt Burning,5.1,5.7
A Secret Love,7.8,7.1
All My Friends Are Dead,5.8,6.0
Rose Island,7.0,6.4
The Grizzlies,7.4,6.4
Kidnapping Stella,4.9,5.7
Jim Jefferies: Intolerant,7.2,5.7
Work It,6.1,6.0
Burning Cane,5.5,6.1
A Babysitter's Guide to Monster Hunting,5.4,5.7
In Family I Trust,6.2,5.6
Roped,5.4,5.5
A Remarkable Tale,5.3,6.1
Making The Witcher,6.8,6.6
Athlete A,7.6,7.1
Saaho,5.0,5.9
Trouble,5.8,6.0
Rocko's Modern Life: Static Cling,6.9,5.6
Holiday on Mars,2.7,5.7
So My Grandma's a Lesbian!,4.3,5.6
Go!,5.9,5.7
ReMastered: The Two Killings of Sam Cooke,7.2,6.7
Grass Is Greener,7.1,6.9
David Foster: Off the Record,7.0,6.9
Double World,6.1,5.9
Kolaiyuthir Kaalam,2.6,5.6
"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",8.6,6.5
Only Mine,4.6,5.9
Tom Papa: You're Doing Great!,7.2,5.7
How I Became a Super Hero,5.8,5.8
Unknown Origins,6.1,5.7
Dragon Rider,5.6,6.1
Ala Vaikunthapurramuloo,7.3,6.6
"Frankenstein's Monster's Monster, Frankenstein",5.8,5.5
Drive,3.1,6.1
Footfairy,4.9,5.8
Marc Maron: End Times Fun,6.8,6.7
Stand by Me Doraemon 2,7.5,6.4
Otherhood,6.1,6.1
BLACKPINK: Light Up the Sky,7.3,6.9
Ammar,2.6,5.4
Sextuplets,4.4,6.0
ReMastered: Devil at the Crossroads,7.0,6.5
Justine,6.7,6.3
Eye for an Eye,6.6,5.8
Feel the Beat,6.3,6.1
"Oh, Ramona!",4.8,5.8
Furie,5.6,5.5
Rattlesnake,4.6,5.4
Rich in Love,6.0,5.6
Coven,6.4,5.4
Ready to Mingle,5.9,5.6
M8 - When Death Rescues Life,7.0,5.9
Out of My League,6.1,5.8
Best of Stand-up 2020,5.4,5.8
Jimmy Carr: The Best of Ultimate Gold Greatest Hits,7.3,5.7
The Paramedic,5.7,5.7
Let's Dance,5.9,6.0
A Life of Speed: The Juan Manuel Fangio Story,6.9,6.9
Kardec,6.1,6.3
4 latas,5.9,6.3
Kevin Hart: Zero F**ks Given,6.0,5.8
Inhuman Kiss,6.4,5.6
What We Wanted,5.9,6.2
The Legacy of the Bones,6.3,5.9
Serious Men,6.8,6.3
Sky High,5.6,5.9
Michael McIntyre: Showman,7.1,5.7
Svaha: The Sixth Finger,6.2,5.4
Legacy of Lies,5.0,5.5
Definition Please,5.5,6.2
Wanda Sykes: Not Normal,7.2,5.7
Love Aaj Kal,6.8,6.3
All Day and a Night,5.9,6.5
Wish Upon a Unicorn,5.3,5.7
The Black Godfather,7.4,7.0
Grand-Daddy Day Care,4.9,5.8
The Last Laugh,5.6,6.0
Pete Davidson: Alive from New York,6.1,5.6
Sin City,3.1,6.0
Katherine Ryan: Glitter Room,6.7,5.7
Seventeen,7.2,6.2
Jack Whitehall: I'm Only Joking,6.6,5.7
Bulletproof 2,3.5,5.9
Shawn Mendes: In Wonder,6.4,6.8
Alice Júnior,6.8,6.6
School Life,6.5,6.3
El Pepe: A Supreme Life,7.1,6.7
