movieId,title,genres_x,id,type,description,release_year,age_certification,runtime,genres_y,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
150941,Trouble,Thriller,tm461159,MOVIE,A pampered dog named Trouble must learn to live in the real world while trying to escape from his former owner's greedy children and must learn how to survive on the big-city streets.,2019,,88,"['action', 'family', 'comedy', 'music', 'animation']",['CA'],,tt6772524,5.8,3281.0,17.173,6.7
194544,Trouble,Thriller,tm461159,MOVIE,A pampered dog named Trouble must learn to live in the real world while trying to escape from his former owner's greedy children and must learn how to survive on the big-city streets.,2019,,88,"['action', 'family', 'comedy', 'music', 'animation']",['CA'],,tt6772524,5.8,3281.0,17.173,6.7
206737,Trouble,Animation|Children|Comedy,tm461159,MOVIE,A pampered dog named Trouble must learn to live in the real world while trying to escape from his former owner's greedy children and must learn how to survive on the big-city streets.,2019,,88,"['action', 'family', 'comedy', 'music', 'animation']",['CA'],,tt6772524,5.8,3281.0,17.173,6.7
151080,Destiny,Crime,tm191614,MOVIE,"In the 12th century's Andalusia lives Ibn Rushd a prominent islamic philosopher with his wife Zeinab and daughter Sara. The principality is ruled by Khalifa ElMansour who has two sons, ElNasser, an intellectual that likes Ibn Rush and is in love with his daughter Sara. The younger son Abdallah is more into dancing and poetry, spending most of his times with the gypsy family and getting the daughter pregnant. The Khalifa is depending on the extremists to build his army granting them more power which they use to combat artists and philosophers. The extremists succeed in recruiting Abd Allah and train him to kill his father. Events go on where Marawan, the gypsy singer, is killed and Ibn Rushd's books are burnt. Adapted from the real life of Ibn Rushd AlMasir is Chahine's statement against extremism.",1997,,136,"['drama', 'history', 'comedy', 'romance']","['FR', 'EG']",,tt0119629,7.1,2857.0,3.287,6.7
173773,Destiny,Drama,tm191614,MOVIE,"In the 12th century's Andalusia lives Ibn Rushd a prominent islamic philosopher with his wife Zeinab and daughter Sara. The principality is ruled by Khalifa ElMansour who has two sons, ElNasser, an intellectual that likes Ibn Rush and is in love with his daughter Sara. The younger son Abdallah is more into dancing and poetry, spending most of his times with the gypsy family and getting the daughter pregnant. The Khalifa is depending on the extremists to build his army granting them more power which they use to combat artists and philosophers. The extremists succeed in recruiting Abd Allah and train him to kill his father. Events go on where Marawan, the gypsy singer, is killed and Ibn Rushd's books are burnt. Adapted from the real life of Ibn Rushd AlMasir is Chahine's statement against extremism.",1997,,136,"['drama', 'history', 'comedy', 'romance']","['FR', 'EG']",,tt0119629,7.1,2857.0,3.287,6.7
206565,Destiny,Drama|Romance,tm191614,MOVIE,"In the 12th century's Andalusia lives Ibn Rushd a prominent islamic philosopher with his wife Zeinab and daughter Sara. The principality is ruled by Khalifa ElMansour who has two sons, ElNasser, an intellectual that likes Ibn Rush and is in love with his daughter Sara. The younger son Abdallah is more into dancing and poetry, spending most of his times with the gypsy family and getting the daughter pregnant. The Khalifa is depending on the extremists to build his army granting them more power which they use to combat artists and philosophers. The extremists succeed in recruiting Abd Allah and train him to kill his father. Events go on where Marawan, the gypsy singer, is killed and Ibn Rushd's books are burnt. Adapted from the real life of Ibn Rushd AlMasir is Chahine's statement against extremism.",1997,,136,"['drama', 'history', 'comedy', 'romance']","['FR', 'EG']",,tt0119629,7.1,2857.0,3.287,6.7
151461,Fitoor,(no genres listed),tm233015,MOVIE,"A young artist tries to win the heart of his muse, while her mother hatches a scheme to end his quest for true love.",2016,,131,"['romance', 'drama']",['IN'],,tt4399594,5.4,4840.0,5.517,5.8
151563,Fatima,Drama,tm471878,MOVIE,"In 1917, outside the parish of Fátima, Portugal, a 10-year-old girl and her two younger cousins witness multiple visitations of the Virgin Mary, who tells them that only prayer and suffering will bring an end to World War I.  As secularist government officials and Church leaders try to force the children to recant their story, word of the sighting spreads across the country, inspiring religious pilgrims to flock to the site in hopes of witnessing a miracle..",2020,PG-13,113,"['drama', 'war']","['PT', 'US']",,tt2197936,6.5,3232.0,8.184,7.2
151637,Soulmate,Horror|Mystery,tm936519,MOVIE,A romantic film presenting a love story that is both sweet and bitter. Can love be found amidst clashes and troubles?,2020,,106,['drama'],['EG'],,,,,1.4,5.8
152047,Dunkirk,War,tm232797,MOVIE,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.",2017,PG-13,107,"['drama', 'war', 'action', 'thriller', 'history', 'european']","['FR', 'NL', 'GB', 'US']",,tt5013758,7.8,619645.0,36.684,7.5
174055,Dunkirk,Action|Drama|Thriller|War,tm232797,MOVIE,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.",2017,PG-13,107,"['drama', 'war', 'action', 'thriller', 'history', 'european']","['FR', 'NL', 'GB', 'US']",,tt5013758,7.8,619645.0,36.684,7.5
152059,"Crouching Tiger, Hidden Dragon: Sword of Destiny",Action|Adventure|Drama,tm134516,MOVIE,"A story of lost love, young love, a legendary sword and one last opportunity at redemption.",2016,PG-13,103,"['drama', 'action', 'fantasy']",['CN'],,tt2652118,6.1,19500.0,21.103,6.1
152071,Race,Drama,tm33067,MOVIE,"Ranvir and Rajiv are half brothers who own a huge stud farm in South Africa. Ranvir is a very shrewd and aggressive man while Rajiv is laid back, and a chronic alcoholic. Sophia, Ranvir's personal secretary adores and loves him. Ranvir is unaware of her feelings. Shaina, an Indian ramp model in Durban loves Ranvir but through a twist of fate gets married to his younger brother Rajiv. When she discovers that Rajiv is a chronic alcoholic, her world is shattered. Ranvir too is disturbed as he has sacrificed his love for his younger brother because Rajiv had promised to leave alcohol for good if he marries Shaina. In a weak moment Ranvir and Shaina come very close to each other. When Rajiv starts suspecting, all hell breaks loose. A murder is committed, a contract killing is issued. A sharp tongued detective R.D., getting wise on the proceedings, starts an intriguing investigation with his brainless bimbo assistant Mini",2008,PG-13,161,"['drama', 'action', 'thriller', 'crime', 'comedy']",['IN'],,tt1017456,7.0,63.0,5.732,6.1
152079,London Has Fallen,Action|Crime|Thriller,tm143984,MOVIE,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",2016,R,99,"['action', 'thriller', 'drama', 'crime']","['GB', 'US', 'BG']",,tt3300542,5.9,157409.0,47.627,6.145
152087,The Young Messiah,Drama,tm123789,MOVIE,"Tells the story of Jesus Christ at age seven as he and his family depart Egypt to return home to Nazareth. Told from his childhood perspective, it follows young Jesus as he grows into his religious identity.",2016,PG-13,120,"['history', 'drama', 'fantasy']",['US'],,tt1002563,5.6,3576.0,22.159,6.3
152089,The Perfect Match,Comedy|Romance,ts55735,SHOW,"What do netizens know? Ting En (Chris Wu) is a celebrated chef whose fine-dining restaurant is a destination for food lovers from all over the world. When Ting En stumbles upon comments on the Internet from people who can’t afford to eat at his high-priced restaurant, they blow his mind. Netizens claim that the culinary creations made by Fen Qing (Ivy Shao) at the night market are just as satisfying as Ting En’s Michelin-worthy food. Determined to debunk such preposterous claims, Ting En goes to the night market to find Fen Qing and show her what true culinary talent really is. Whose cuisine will reign supreme? “The Perfect Match” is a 2017 Taiwanese drama series.",2017,TV-14,44,"['drama', 'comedy']",['TW'],1.0,,,,2.723,7.4
152591,Ip Man 3,Action,tm230551,MOVIE,"When a band of brutal gangsters led by a crooked property developer make a play to take over the city, Master Ip is forced to take a stand.",2015,PG-13,105,"['action', 'drama', 'history']","['HK', 'CN']",,tt2888046,7.0,54977.0,38.051,7.0
152828,Ishq Vishk,Comedy|Drama|Romance,tm134140,MOVIE,"Rajiv Mathur decides to go conditionally steady with fellow collegian, Payal, so that be can be permitted to go on an outing. Payal accepts, and accompanies him. During the outing, he gets intoxicated, and attempts to molest her, and she decides to dump him. Thereafter, slighted but not beaten - Rajiv turns on his charms on another beauty - the gorgeous Alisha Sahay. But will she be as permissible as Payal?",2003,,145,"['drama', 'comedy', 'romance']",['IN'],,tt0362771,6.1,4255.0,3.717,5.8
152836,Gangaajal,Crime|Drama,tm130301,MOVIE,"Posted to a small, crime-ridden town, a cop soon learns that cleaning up the system also means confronting the corruption among police and politicians.",2003,,157,"['drama', 'crime', 'action']",['IN'],,tt0373856,7.8,17148.0,2.417,6.3
152872,Fida,Drama|Romance|Thriller,tm91125,MOVIE,Fida tells the story of Jai who one day happen to meet a young and beautiful woman called Neha and he falls in love with her at first sight.,2004,,122,"['romance', 'thriller', 'action', 'crime', 'drama']",['IN'],,tt0422236,5.4,2638.0,2.932,5.2
152876,Krishna Cottage,Horror|Thriller,tm85689,MOVIE,A group of collegians are forced to take shelter in a mysterious Krishna Cottage for the night. Little do they know that the cottage is haunted by a spirit.,2004,,124,"['thriller', 'horror', 'romance', 'drama']",['IN'],,tt0408976,5.1,1178.0,1.357,5.5
152970,Hunt for the Wilderpeople,Adventure|Comedy,tm232579,MOVIE,"Ricky is a defiant young city kid who finds himself on the run with his cantankerous foster uncle in the wild New Zealand bush. A national manhunt ensues, and the two are forced to put aside their differences and work together to survive.",2016,PG-13,101,"['drama', 'comedy']",['NZ'],,tt4698684,7.8,128676.0,11.591,7.7
152978,Kaal,Action|Thriller,tm170169,MOVIE,"After a series of deaths in Orbit Park, India, are attributed to a man-eating tiger, wildlife expert Krish and his photographer decide to investigate the incidents for a magazine article.",2005,,127,"['action', 'thriller', 'horror', 'scifi']",['IN'],,tt0415908,4.7,5370.0,5.129,4.3
152982,Kyaa Kool Hai Hum,Comedy,tm176297,MOVIE,"When flatmates Karan and Rahul are unable to pay the rent, they are dramatically evicted. However, they sneak their way back in within hours as the building is being renovated.",2005,,172,['comedy'],['IN'],,tt0456500,6.1,3537.0,4.797,5.0
153186,7 Years,Drama,tm267948,MOVIE,The drama is centered on four friends and business partners who in one evening are forced to find a way to save their company and themselves. The impossible decision they face is agreeing on who will be the one to sacrifice their freedom to save the others from personal and financial demise. It is a race against time that will put their friendship and sanity to the test. Who will take the fall?,2016,,77,"['drama', 'european']",['ES'],,tt5517438,6.7,4961.0,6.603,6.3
167166,7 Years,Drama,tm267948,MOVIE,The drama is centered on four friends and business partners who in one evening are forced to find a way to save their company and themselves. The impossible decision they face is agreeing on who will be the one to sacrifice their freedom to save the others from personal and financial demise. It is a race against time that will put their friendship and sanity to the test. Who will take the fall?,2016,,77,"['drama', 'european']",['ES'],,tt5517438,6.7,4961.0,6.603,6.3
153322,The Suit,(no genres listed),tm421125,MOVIE,"The events revolve around Akram (Tamer Hosni), who receives an invitation to attend a masquerade party. He decides to wear police uniforms, which causes him to suffer a crisis as a police officer, while looking for a particular file.",2018,,96,"['comedy', 'action', 'drama']",['EG'],,tt8805486,5.3,1645.0,1.837,7.0
153462,Into the Badlands,Horror|Western,ts36015,SHOW,"In a land controlled by feudal barons, a great warrior and a young boy embark on a journey across a dangerous land to find enlightenment. 

A genre-bending martial arts series very loosely based on the classic Chinese tale Journey to the West.",2015,TV-14,43,"['action', 'drama']",['US'],3.0,tt3865236,7.9,46030.0,22.624,7.6
153720,The Phantom,Drama|Horror,tm1047190,MOVIE,"Carlos DeLuna was arrested in 1993 aged 21 for the murder of Wanda Lopez, and protested his innocence until his execution, declaring that it was another Carlos who committed the crime.",2021,,81,"['documentation', 'crime']","['US', 'GB']",,tt14597294,6.5,759.0,3.462,6.1
167886,The Phantom,Action,tm1047190,MOVIE,"Carlos DeLuna was arrested in 1993 aged 21 for the murder of Wanda Lopez, and protested his innocence until his execution, declaring that it was another Carlos who committed the crime.",2021,,81,"['documentation', 'crime']","['US', 'GB']",,tt14597294,6.5,759.0,3.462,6.1
153766,Welcome,Action|Comedy|Drama|Romance,tm83175,MOVIE,"Dubai-based criminal don Uday takes it upon himself to try and get his sister Sanjana married - in vain, as no one wants to be associated with a crime family. Uday's associate Sagar Pandey finds a young man, Rajiv, who lives with his maternal uncle and aunt - Dr. and Mrs. Ghunghroo. Through extortion he compels Ghunghroo to accept this matrimonial alliance. But Rajiv has already fallen in love with young woman in South Africa. When the time comes to get Rajiv formally engaged to this woman, he finds out that Sanjana and she are the very same. With no escape from this predicament, the wedding is planned, with hilarious consequences.",2007,,160,"['drama', 'action', 'comedy', 'romance', 'crime']",['IN'],,tt0488798,7.0,22243.0,8.815,6.5
195119,Welcome,(no genres listed),tm83175,MOVIE,"Dubai-based criminal don Uday takes it upon himself to try and get his sister Sanjana married - in vain, as no one wants to be associated with a crime family. Uday's associate Sagar Pandey finds a young man, Rajiv, who lives with his maternal uncle and aunt - Dr. and Mrs. Ghunghroo. Through extortion he compels Ghunghroo to accept this matrimonial alliance. But Rajiv has already fallen in love with young woman in South Africa. When the time comes to get Rajiv formally engaged to this woman, he finds out that Sanjana and she are the very same. With no escape from this predicament, the wedding is planned, with hilarious consequences.",2007,,160,"['drama', 'action', 'comedy', 'romance', 'crime']",['IN'],,tt0488798,7.0,22243.0,8.815,6.5
153788,Jaane Tu... Ya Jaane Na,Comedy|Drama|Romance,tm39557,MOVIE,Two best friends being convinced that they are not in love search for each other's love.,2008,,146,"['drama', 'comedy', 'romance']",['IN'],,tt0473367,7.4,26894.0,7.196,6.8
153792,Fashion,Drama|Romance,tm44530,MOVIE,A small-town girl finally realizes her dream of becoming a famous supermodel but soon finds out that there's a price for her glamorous new life.,2008,PG-13,167,"['drama', 'romance']",['IN'],,tt0964516,6.9,12533.0,7.048,6.3
153804,Golmaal Returns,Comedy,tm31335,MOVIE,"Golmaal Returns, the much-awaited follow-up to the uproariously comical smash-hit Golmaal, arrives with a renewed star power, chartbusting music and more laughter than ever before!",2008,PG,135,"['comedy', 'crime']",['IN'],,tt1092005,5.1,7983.0,6.084,5.0
154001,Agyaat,Horror|Mystery,tm154802,MOVIE,"A film unit goes for a shoot deep into a forest, they settle at a place with bare minimal facilities run by a strange and quirky man called Setu.",2009,,98,"['horror', 'thriller', 'drama']",['IN'],,tt1415252,2.9,680.0,2.599,4.1
154071,Amar,Drama|Romance,tm307515,MOVIE,"Laura and Carlos love each other as if every day was the last, and perhaps that first love intensity is what will tear them apart a year later.",2017,,105,"['romance', 'drama', 'european']","['US', 'ES']",,tt5479616,5.1,4459.0,5.105,5.0
154154,Shor in the City,Crime|Drama,tm169053,MOVIE,Various residents and career-criminals face challenges in crime-laden Mumbai.,2011,PG,107,"['drama', 'crime']",['IN'],,tt1916728,7.2,3753.0,4.11,6.4
154158,No One Killed Jessica,Crime|Drama,tm159593,MOVIE,The true story of model Jessica Lall who was shot dead in a restaurant and the campaign to bring her killer to justice.,2011,PG-13,136,"['drama', 'thriller', 'crime']",['IN'],,tt1734110,7.2,11783.0,4.471,6.7
154160,Bodyguard,Action|Comedy|Drama|Romance,tm174518,MOVIE,"Lovely Singh is extremely respectful of Mr Rana and his daughter Divya. While appointed as Divya's bodyguard, he falls in love with a girl he has never met, unaware that she is none other than Divya.",2011,,134,"['drama', 'action', 'romance', 'comedy']",['IN'],,tt1729637,4.6,25778.0,7.661,5.3
154160,Bodyguard,Action|Comedy|Drama|Romance,ts81884,SHOW,A troubled war veteran is assigned to protect a controversial politician who may be the target of a terror plot.,2018,TV-MA,60,"['war', 'drama', 'thriller', 'crime', 'european']",['GB'],2.0,tt7493974,8.1,118124.0,19.085,7.9
154268,Open Season: Scared Silly,Adventure|Animation|Comedy,tm238829,MOVIE,"The humans and animals believe a werewolf is on the loose, and former hunter Shaw uses the opportunity to re-open the season. Boog, Elliot, and Mr. Weenie have to face their fears and find the werewolf to get the season closed permanently.",2015,PG,84,"['action', 'animation', 'comedy', 'family']","['CA', 'US']",,,,,24.391,5.9
154325,Alter Ego,Drama|Romance,tm518107,MOVIE,"Alter Ego tells the story of Ada Igwe ""played by Omotola Jalade-Ekeinde"" who is bent on bringing child molesters and sexual offenders to justice. But she has her own demons, an insatiable desire for sexual escapades.",2017,,111,['drama'],['NG'],,tt7125822,5.7,58.0,0.6,
154346,Boss,Action|Comedy|Drama,tm186161,MOVIE,"Disowned by his father as a boy, Surya is taken in by a crime boss. When his brother Shiv is wrongly imprisoned, his father pleads for Surya's help.",2013,PG-13,143,"['comedy', 'drama', 'crime', 'action']",['IN'],,tt2571140,5.1,11159.0,3.181,5.7
154380,The Last Summer,(no genres listed),tm467579,MOVIE,"Standing on the precipice of adulthood, a group of friends navigate new relationships, while reexamining others, during their final summer before college.",2019,,109,"['romance', 'comedy']",['US'],,,,,20.86,6.0
201662,The Last Summer,Comedy|Romance,tm467579,MOVIE,"Standing on the precipice of adulthood, a group of friends navigate new relationships, while reexamining others, during their final summer before college.",2019,,109,"['romance', 'comedy']",['US'],,,,,20.86,6.0
154436,Kara Bela,Comedy,tm226320,MOVIE,"After the death of his wife and father, Kudret, who has always lived by the book, decides to go on a road trip to save a girl.",2015,PG-13,100,"['comedy', 'action', 'drama']",['TR'],,tt4974684,6.7,9056.0,3.656,6.6
154460,Raja Natwarlal,Drama|Thriller,tm158546,MOVIE,"Based on the story of a notorious real-life con man, this twisty Bollywood thriller revolves around cunning fraudster Raja Natwarlal, who pulls off a series of two-bit scams in Mumbai on his way to a big swindle. A small-time con man wants to get into the big leagues and take on a Goliath in the world of scams.",2014,PG,141,"['thriller', 'crime']",['IN'],,tt3483712,6.1,4311.0,2.473,6.6
154462,Dedh Ishqiya,Comedy|Drama|Romance,tm154729,MOVIE,A team of con men fall for a Begum and her female confidante. Does their love fructify?,2014,R,148,"['romance', 'thriller', 'comedy', 'drama']",['IN'],,tt2675978,7.0,7236.0,2.411,6.5
154470,2 States,Comedy|Drama|Romance,tm143363,MOVIE,"A man and a woman come from two very different cultural backgrounds, and decide that they won't get married until they convince their parents. As feared, differences between the families pose a hurdle.",2014,PG,149,"['drama', 'comedy', 'romance']",['IN'],,tt2372678,6.9,25656.0,9.483,6.6
154482,Hunterrr,(no genres listed),tm197503,MOVIE,"An ordinary bachelor pursues girls like a hunter, but not with the intention of settling down in life.",2015,R,141,"['romance', 'drama', 'comedy']",['IN'],,tt4333674,7.0,6262.0,2.332,6.2
154630,Beast,Drama|Thriller,tm1151272,MOVIE,"A former RAW officer, who is among the hostages in a mall taken over by terrorists, has to foil their plans and prevent the government from releasing a dreaded terrorist, who he had helped put in prison at great personal cost.",2022,,162,"['thriller', 'action', 'comedy', 'crime']",['IN'],,tt11301946,5.2,30369.0,15.358,6.3
185999,Beast,Drama,tm1151272,MOVIE,"A former RAW officer, who is among the hostages in a mall taken over by terrorists, has to foil their plans and prevent the government from releasing a dreaded terrorist, who he had helped put in prison at great personal cost.",2022,,162,"['thriller', 'action', 'comedy', 'crime']",['IN'],,tt11301946,5.2,30369.0,15.358,6.3
154982,Yankee,Western,ts90280,SHOW,"On the run from the police, an Arizona man crosses into Mexico and gets deeply involved in drug trafficking, with the help of modern technology.",2019,TV-MA,38,"['drama', 'crime']",['MX'],1.0,tt9046782,5.8,701.0,8.38,6.6
155060,Belgica,Drama,tm201906,MOVIE,"The story of two brothers who, even though they have absolutely nothing in common, open a bar together that quickly becomes a regular hangout for nighthawks. Despite the success, they must soon face up to the difficulties inherent in running a family business. Their brotherhood turns into rivalry, through no fault of their own.",2016,,127,"['drama', 'european']","['FR', 'BE']",,tt3544218,6.7,4519.0,4.889,5.9
155285,Dil Dhadakne Do,Children|Drama|Romance,tm208628,MOVIE,"On a cruise to celebrate their parents' 30th wedding anniversary, a brother and sister deal with the impact of family considerations on their romantic lives.",2015,PG-13,170,"['drama', 'family', 'romance', 'comedy']",['IN'],,tt4110568,7.0,17581.0,8.46,6.8
155384,Always Be My Maybe,Comedy|Romance,tm239290,MOVIE,The story of Tintin and Jake as they both try recover from their respective failed relationships.,2016,,112,"['comedy', 'romance']",['PH'],,tt5341036,6.6,379.0,2.434,7.3
155384,Always Be My Maybe,Comedy|Romance,tm460948,MOVIE,"Reunited after 15 years, famous chef Sasha and hometown musician Marcus feel the old sparks of attraction but struggle to adapt to each other's worlds.",2019,PG-13,102,"['romance', 'comedy']",['US'],,tt7374948,6.8,55686.0,11.434,6.6
202393,Always Be My Maybe,Comedy|Romance,tm239290,MOVIE,The story of Tintin and Jake as they both try recover from their respective failed relationships.,2016,,112,"['comedy', 'romance']",['PH'],,tt5341036,6.6,379.0,2.434,7.3
202393,Always Be My Maybe,Comedy|Romance,tm460948,MOVIE,"Reunited after 15 years, famous chef Sasha and hometown musician Marcus feel the old sparks of attraction but struggle to adapt to each other's worlds.",2019,PG-13,102,"['romance', 'comedy']",['US'],,tt7374948,6.8,55686.0,11.434,6.6
155392,"Hello, My Name Is Doris",Drama,tm196125,MOVIE,A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.,2015,R,95,"['drama', 'comedy', 'romance']",['US'],,tt3766394,6.6,21105.0,13.528,6.4
155469,Jailbreak,Drama,tm287041,MOVIE,"What started as a simple escort mission will soon turn to chaos as the prisoners of Koh Kla take over the prison grounds. A special task force [Jean-Paul Ly, Dara Our, Tharoth Sam] gets trapped in the prison will have to fight their way out for survival, to protect a key witness [Savin Phillip].",2017,,100,"['action', 'comedy']",['KH'],,tt5741304,5.4,1467.0,3.748,5.9
187867,Jailbreak,Action,tm287041,MOVIE,"What started as a simple escort mission will soon turn to chaos as the prisoners of Koh Kla take over the prison grounds. A special task force [Jean-Paul Ly, Dara Our, Tharoth Sam] gets trapped in the prison will have to fight their way out for survival, to protect a key witness [Savin Phillip].",2017,,100,"['action', 'comedy']",['KH'],,tt5741304,5.4,1467.0,3.748,5.9
155509,Mr. Right,Action|Comedy|Romance,tm212927,MOVIE,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.",2016,R,90,"['action', 'comedy', 'romance']",['US'],,tt2091935,6.3,55955.0,16.884,6.439
158186,Mr. Right,Comedy|Romance,tm212927,MOVIE,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.",2016,R,90,"['action', 'comedy', 'romance']",['US'],,tt2091935,6.3,55955.0,16.884,6.439
165015,Mr. Right,Comedy|Drama|Romance,tm212927,MOVIE,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.",2016,R,90,"['action', 'comedy', 'romance']",['US'],,tt2091935,6.3,55955.0,16.884,6.439
155581,Pee-wee's Big Holiday,Adventure|Comedy,tm233317,MOVIE,A fateful meeting with a mysterious stranger inspires Pee-wee Herman to take his first-ever holiday.,2016,PG,90,"['action', 'comedy', 'family']",['US'],,tt0837156,6.1,8064.0,10.884,6.2
155625,Under the Shadow,Horror|Thriller,tm233214,MOVIE,"After Shideh's building is hit by a missile during the Iran-Iraq War, a superstitious neighbor suggests that the missile was cursed and might be carrying malevolent Middle-Eastern spirits. She becomes convinced a supernatural force within the building is attempting to possess her daughter Dorsa, and she has no choice but to confront these forces if she is to save her daughter and herself.",2016,PG-13,84,"['war', 'drama', 'horror', 'thriller', 'fantasy']","['GB', 'IR', 'JO', 'QA']",,tt4273292,6.8,27337.0,9.878,6.5
155798,Hannibal Buress: Comedy Camisado,Comedy,tm232931,MOVIE,"He's a kamikaze gambler. A one-arm cuddler. And if his fly is down, so be it. A night of sly riffs and slow burns.",2016,R,67,['comedy'],['US'],,tt5352432,6.6,1520.0,4.087,6.4
155800,Jimmy Carr: Funny Business,Comedy,tm239635,MOVIE,British comedian Jimmy Carr unleashes his deadpan delivery and wickedly funny one-liners to a sold-out audience at the UK's Hammersmith Apollo.,2016,,62,['comedy'],['GB'],,tt5222724,7.2,4356.0,5.549,6.9
155830,White Girl,Drama,tm233533,MOVIE,"Summer, New York City. A college girl falls hard for a guy she just met. After a night of partying goes wrong, she goes to wild extremes to get him back.",2016,,88,"['drama', 'horror', 'crime']",['US'],,tt4129870,5.7,10646.0,17.731,5.7
156023,Tea Time,(no genres listed),tm209037,MOVIE,"More than sixty years after leaving high school, former classmates Alicia, Gema, Angelica, Ximena and Maria Teresa are still devoted to their regular catch-ups in which they exchange gossip and reminiscences over elaborately presented afternoon teas. Impeccably turned out, the ladies’ free-wheeling tea-time chats run the gamut from mortality and marital infidelity to soccer and twerking.",2014,,70,['documentation'],['CL'],,tt4147684,7.6,507.0,1.704,7.7
156383,Boys Over Flowers,Comedy|Drama|Romance,ts21688,SHOW,A working class girl winds up at an exclusive prep school. Unassuming high school girl Jan Di stands up to -- and eventually falls for -- a spoiled rich kid who belongs to the school's most powerful clique.,2009,TV-14,64,"['comedy', 'drama', 'romance']",['KR'],1.0,tt1370334,7.9,11902.0,80.384,8.28
156398,Flower Girl,Comedy|Romance,tm175577,MOVIE,"Nigerian comedy about a young woman who wants to get married, but her boyfriend is only interested in furthering his career, so she seeks help to get him to tie the knot.",2013,,94,"['comedy', 'romance']",['NG'],,tt3044926,6.0,108.0,0.628,6.0
156575,Ave Maria,(no genres listed),tm215265,MOVIE,The silent routine of 5 Nuns living in the West Bank wilderness is disturbed when an Israeli settler family breaks down right outside the convent just as the Sabbath comes into effect.,2015,,15,['comedy'],"['PS', 'FR', 'DE']",,,,,2.209,5.9
156857,Refugiado,Drama,tm144541,MOVIE,"7 year old Matías returns home from a friend’s birthday party to find his mother, Laura, unconscious on the floor. When she recovers her senses they decide to leave home and rush to a shelter for abused women where they spend 48 hours before Laura decides to rebuild her life somewhere else. Through the eyes of Matías we will discover their escape in a city where everything Matías once knew feels dangerous and foreign until Laura finds a secure place to raise her son.",2014,R,95,"['thriller', 'drama', 'european']",['AR'],,tt3717390,6.4,373.0,1.835,6.2
157148,The Net,Documentary,tm12499,MOVIE,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down and make her the target of an assassination.",1995,PG-13,114,"['thriller', 'action', 'crime', 'drama']",['US'],,tt0113957,5.9,66667.0,15.935,6.0
189527,The Net,Drama,tm12499,MOVIE,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down and make her the target of an assassination.",1995,PG-13,114,"['thriller', 'action', 'crime', 'drama']",['US'],,tt0113957,5.9,66667.0,15.935,6.0
157415,Rebellion,Western,ts38731,SHOW,"A group of young men and women in Dublin in 1916 are embroiled in a fight for independence during the Easter Rising. The story begins with the outbreak of World War I. As expectations of a short and glorious campaign are dashed, social stability is eroded and Irish nationalism comes to the fore. The tumultuous events that follow are seen through the eyes of a group of friends from Dublin, Belfast and London as they play vital and conflicting roles in the narrative of Ireland's independence.",2016,TV-14,51,"['war', 'drama', 'history', 'european']","['IE', 'GB']",2.0,tt4699982,7.1,3802.0,13.651,7.1
157421,The Neighbor,Comedy|Romance,ts317497,SHOW,"Javier is going through a bad patch: he can hardly make it to the end of the month, his business of T-shirts with de-motivational slogans is not quite getting the attention, and his relationship with Lola is shacking. The least thing he needed was for an alien to fall on him and transfer his powers to him before dying.",2019,TV-MA,29,"['comedy', 'action']",['ES'],2.0,tt9731222,6.5,2152.0,11.332,6.5
164145,The Neighbor,Crime|Horror|Thriller,ts317497,SHOW,"Javier is going through a bad patch: he can hardly make it to the end of the month, his business of T-shirts with de-motivational slogans is not quite getting the attention, and his relationship with Lola is shacking. The least thing he needed was for an alien to fall on him and transfer his powers to him before dying.",2019,TV-MA,29,"['comedy', 'action']",['ES'],2.0,tt9731222,6.5,2152.0,11.332,6.5
189431,The Neighbor,Drama|Thriller,ts317497,SHOW,"Javier is going through a bad patch: he can hardly make it to the end of the month, his business of T-shirts with de-motivational slogans is not quite getting the attention, and his relationship with Lola is shacking. The least thing he needed was for an alien to fall on him and transfer his powers to him before dying.",2019,TV-MA,29,"['comedy', 'action']",['ES'],2.0,tt9731222,6.5,2152.0,11.332,6.5
