movieId,title,genres,titles,year,AVERAGE_RATING,RATINGS_CNT
163126,Terra (2015),Documentary,Terra,2015,3.58,6
109951,Daylight (Daglicht) (2013),Action|Thriller,Daylight,Daglicht) (2013,3.07,15
101947,From the Sky Down (2011),Documentary,From the Sky Down,2011,3.45,11
173415,Loev (2016),Drama|Romance,Loev,2016,2.78,9
187139,The Teacher (2017),Comedy|Drama,The Teacher,2017,3.7,5
193223,Breaking & Exiting (2018),Comedy,Breaking & Exiting,2018,3.6,5
175369,Decanted (2016),(no genres listed),Decanted,2016,1.0,1
192491,Blaze (2018),Drama,Blaze,2018,2.93,15
112454,Honey (Miele) (2013),Drama,Honey,Miele) (2013,3.68,14
169956,The Greatest Party on Earth (2016),Documentary,The Greatest Party on Earth,2016,3.5,2
170669,"All Governments Lie: Truth, Deception, and the Spirit of I.F. Stone (2016)",Documentary,"All Governments Lie: Truth, Deception, and the Spirit of I.F. Stone",2016,3.4,5
166490,David Wants to Fly (2010),Documentary,David Wants to Fly,2010,3.25,6
174743,Eat Local (2017),Action|Comedy|Horror,Eat Local,2017,2.72,9
175341,The Binding (2016),Drama|Horror|Thriller,The Binding,2016,3.13,4
167610,Why Blame It on the Child? (2016),Children|Comedy,Why Blame It on the Child?,2016,2.72,9
99026,Fresh Bait (L'appât) (1995) ,Crime|Drama,Fresh Bait,L'appât) (1995) ,3.72,9
189797,Everyone's Life (2017),Comedy|Romance,Everyone's Life,2017,2.0,3
176327,Joe Mande's Award-Winning Comedy Special (2017),Comedy,Joe Mande's Award-Winning Comedy Special,2017,2.88,8
168584,Better Off Single (2016),Comedy,Better Off Single,2016,2.9,5
190829,Veljeni vartija (2018),Documentary|Drama,Veljeni vartija,2018,3.25,2
198143,Then Came You (2019),Adventure|Comedy|Drama,Then Came You,2019,3.5,23
132792,The Great Invisible (2014),Documentary,The Great Invisible,2014,3.58,6
137383,Tom and Jerry: Spy Quest (2015),Animation,Tom and Jerry: Spy Quest,2015,1.5,4
171951,Monster High: Friday Night Frights (2013),Animation|Children,Monster High: Friday Night Frights,2013,3.38,4
86753,I Just Didn't Do It (Soredemo boku wa yattenai) (2006),Drama,I Just Didn't Do It,Soredemo boku wa yattenai) (2006,3.54,12
140325,Mumbai Police (2013),Crime|Mystery|Thriller,Mumbai Police,2013,3.44,8
182671,Hired Gun (2016),Documentary,Hired Gun,2016,3.09,17
101301,"Frozen, The (2012)",Horror|Thriller,"Frozen, The",2012,2.35,10
147276,Turf (2013),Comedy,Turf,2013,2.0,2
149626,Cold Deck (2015),Crime|Drama,Cold Deck,2015,3.25,8
138750,Crawl or Die (2014),Horror|Sci-Fi|Thriller,Crawl or Die,2014,2.5,9
176129,All at Once (2014),Comedy|Crime,All at Once,2014,3.36,14
155605,Test (2014),Drama,Test,2014,4.0,3
155060,Belgica (2016),Drama,Belgica,2016,3.37,15
98493,To Kill with Intrigue (Jian hua yan yu Jiang Nan) (1977),Action|Drama,To Kill with Intrigue,Jian hua yan yu Jiang Nan) (1977,2.7,5
175081,Infected (2012),Horror,Infected,2012,2.67,3
133865,Southern Rites (2015),Documentary,Southern Rites,2015,3.38,4
131572,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet (2011)",War,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet",2011,2.8,5
143527,Lulu in the Nude (2013),Comedy|Drama,Lulu in the Nude,2013,3.9,5
148268,Les Souvenirs (2015),Comedy,Les Souvenirs,2015,4.0,1
152194,Blunt Force Trauma (2015),Action|Adventure,Blunt Force Trauma,2015,2.6,5
117061,The Green (2011),Drama,The Green,2011,3.4,5
182741,Krampus Unleashed (2016),Horror,Krampus Unleashed,2016,1.67,6
206773,Barabbas (2019),Drama,Barabbas,2019,3.0,1
152181,Murder Rap: Inside the Biggie and Tupac Murders (2015),Documentary,Murder Rap: Inside the Biggie and Tupac Murders,2015,3.13,4
117838,Lucia (2013),Drama|Romance|Sci-Fi|Thriller,Lucia,2013,3.46,14
159083,Finding Mr. Right (2013),Comedy|Romance,Finding Mr. Right,2013,3.75,4
133297,Genius on Hold (2013),(no genres listed),Genius on Hold,2013,5.0,2
93834,Ticked-Off Trannies with Knives (2010),Action|Comedy|Crime|Horror|Thriller,Ticked-Off Trannies with Knives,2010,2.79,7
174927,By the Time It Gets Dark (2016),Drama,By the Time It Gets Dark,2016,2.17,3
184539,Green (2011),Drama,Green,2011,3.0,5
106431,Chasing Ghosts: Beyond the Arcade (2007) ,Documentary,Chasing Ghosts: Beyond the Arcade,2007) ,3.64,11
148404,The President (2014),Drama,The President,2014,3.7,15
169266,Colin Quinn: The New York Story (2016),Comedy,Colin Quinn: The New York Story,2016,3.22,9
145522,Lake Placid 3 (2010),Action|Horror|Sci-Fi|Thriller,Lake Placid 3,2010,1.77,11
176373,Armed Response (2017),Horror|Thriller,Armed Response,2017,2.64,11
88398,"Undefeated, The (2011)",Documentary,"Undefeated, The",2011,2.63,4
134565,What a Beautiful Day (2011),Comedy,What a Beautiful Day,2011,3.54,14
133270,One Little Pill (2014),Documentary|Drama,One Little Pill,2014,3.67,3
101458,"Task, The (2011)",Horror,"Task, The",2011,1.79,12
158035,Gintama: The Final Chapter - Be Forever Yorozuya (2013),Action|Animation|Comedy,Gintama: The Final Chapter - Be Forever Yorozuya,2013,3.89,9
85305,Holy Rollers (2010),Crime|Drama,Holy Rollers,2010,3.13,36
131620,Little White Lie (2014),Documentary,Little White Lie,2014,2.93,14
161596,Back to Mom's (2016),Comedy,Back to Mom's,2016,2.8,10
129909,Club Sandwich (2013),Comedy,Club Sandwich,2013,3.5,5
90526,Beginning of the Great Revival (a.k.a. The Founding of a Party) (2011),Drama|IMAX,Beginning of the Great Revival,a.k.a. The Founding of a Party) (2011,0.88,4
152031,Space Cop (2016),Action|Comedy|Sci-Fi,Space Cop,2016,2.42,24
100368,No Man of Her Own (1950) ,Drama|Film-Noir,No Man of Her Own,1950) ,3.64,11
162646,Seondal: The Man Who Sells the River (2016),Comedy,Seondal: The Man Who Sells the River,2016,3.38,4
139797,Smosh: The Movie (2015),Action|Adventure|Comedy,Smosh: The Movie,2015,1.93,20
156753,Man Vs. (2015),Horror|Sci-Fi|Thriller,Man Vs.,2015,2.81,21
165647,Within (2016),Thriller,Within,2016,2.71,21
195851,Lady-Like (2017),(no genres listed),Lady-Like,2017,4.5,1
164747,Jesus Christ Superstar - Live Arena Tour (2012),Children,Jesus Christ Superstar - Live Arena Tour,2012,3.42,6
177099,JoJo's Bizarre Adventure: Diamond Is Unbreakable - Chapter 1 (2017),Action|Adventure,JoJo's Bizarre Adventure: Diamond Is Unbreakable - Chapter 1,2017,2.83,3
164403,Erased (2016),Fantasy|Thriller,Erased,2016,3.78,9
177965,The Sleeper (2012),Comedy|Horror|Thriller,The Sleeper,2012,0.75,2
128441,Sea Fog (2014),Drama,Sea Fog,2014,3.29,14
206666,Dry Martina (2018),Comedy|Drama,Dry Martina,2018,3.17,3
148934,The Samurai That Night (2012),Drama,The Samurai That Night,2012,3.5,2
126791,Septien (2011),Comedy|Drama|Mystery,Septien,2011,3.43,7
169608,Kevin Bridges Live: A Whole Different Story (2015),Comedy,Kevin Bridges Live: A Whole Different Story,2015,4.0,1
154670,Atomic Age (2012),(no genres listed),Atomic Age,2012,2.75,6
155129,Hot Bot (2016),(no genres listed),Hot Bot,2016,1.92,24
127957,Min så kallade pappa (2014),(no genres listed),Min så kallade pappa,2014,3.5,2
148701,The Girl in the Book (2015),Drama,The Girl in the Book,2015,3.5,20
174035,BoJack Horseman Christmas Special: Sabrina's Christmas Wish (2014),Comedy,BoJack Horseman Christmas Special: Sabrina's Christmas Wish,2014,3.41,37
162638,Time Renegades (2016),Romance|Thriller,Time Renegades,2016,3.23,11
179921,Innocent Saturday (2011),Drama,Innocent Saturday,2011,3.7,5
192855,"Happier times, Grump (2018)",Comedy|Drama,"Happier times, Grump",2018,3.64,7
138606,The Rise and Rise of Bitcoin (2014),Documentary,The Rise and Rise of Bitcoin,2014,3.61,14
112961,Playing with Love (Puppy Love) (Maladolescenza) (1977),Drama,Playing with Love,Puppy Love) (Maladolescenza) (1977,2.34,16
193683,Alien Code (2017),Mystery|Sci-Fi|Thriller,Alien Code,2017,2.93,7
132078,Hiver rouge (2011),Thriller,Hiver rouge,2011,3.33,3
170523,Monster Pies (2013),Drama|Romance,Monster Pies,2013,3.61,9
183959,Tom Segura: Disgraceful (2018),Comedy,Tom Segura: Disgraceful,2018,3.84,19
185883,Laugh or Die (2018),Comedy|Drama,Laugh or Die,2018,3.1,5
104314,Hitler's Children (2011),Documentary,Hitler's Children,2011,3.47,18
149840,500 MPH Storm (2013),Action|Sci-Fi,500 MPH Storm,2013,2.83,3
205563,Love Is Love (2012),Comedy|Drama,Love Is Love,2012,3.0,1
144158,Deep Dark (2015),(no genres listed),Deep Dark,2015,2.95,11
205130,The Death of Dick Long (2019),Comedy|Crime|Drama,The Death of Dick Long,2019,2.9,5
208172,Notes from Dad (2013),(no genres listed),Notes from Dad,2013,4.5,1
98511,Kirikou and the Wild Beast (Kirikou et les bêtes sauvages) (2005),Adventure|Animation|Children,Kirikou and the Wild Beast,Kirikou et les bêtes sauvages) (2005,3.33,18
169204,Mein Blind Date mit dem Leben (2017),Comedy,Mein Blind Date mit dem Leben,2017,3.57,22
119948,Let's Kill Ward's Wife (2014),Comedy,Let's Kill Ward's Wife,2014,2.62,34
132432,Five Dances (2013),Drama|Romance,Five Dances,2013,3.42,13
151627,All Mistakes Buried (2015),Thriller,All Mistakes Buried,2015,2.17,3
172503,A Man with Warranty (2012),Comedy|Romance,A Man with Warranty,2012,2.69,13
206537,Anton Tchekhov 1980 (2015),Drama,Anton Tchekhov 1980,2015,3.0,1
142356,Haru (2013),Animation|Romance|Sci-Fi,Haru,2013,3.33,6
100719,Fake It So Real (2012),Documentary,Fake It So Real,2012,3.4,5
94739,"Island President, The (2011)",Documentary,"Island President, The",2011,3.32,22
133329,Radio Unnameable (2012),Documentary,Radio Unnameable,2012,4.5,2
160124,A Dragon Arrives! (2016),(no genres listed),A Dragon Arrives!,2016,2.84,16
203170,Secrets in the Sky: The Untold Story of Skunk Works (2019),Documentary,Secrets in the Sky: The Untold Story of Skunk Works,2019,3.13,4
143470,6 Ways to Die (2015),Action|Crime|Thriller,6 Ways to Die,2015,3.6,5
163947,Anton Corbijn Inside Out (2012),Documentary,Anton Corbijn Inside Out,2012,2.75,2
197629,Lifeboat (2018),Documentary,Lifeboat,2018,3.5,4
78974,Malice N Wonderland (2010),Drama|Musical,Malice N Wonderland,2010,2.13,4
126432,Visitor to a Museum (Posetitel muzeya) (1989),Sci-Fi,Visitor to a Museum,Posetitel muzeya) (1989,3.6,15
162834,Road to Istanbul (2016),Drama,Road to Istanbul,2016,3.13,4
127142,Beaver Trilogy Part IV (2015),Documentary,Beaver Trilogy Part IV,2015,3.8,5
140840,Avenged (2013),Action|Fantasy|Horror|Thriller,Avenged,2013,3.31,8
110063,Le crocodile du Botswanga (2014),Comedy,Le crocodile du Botswanga,2014,2.7,5
193235,The Confession (2017),Drama,The Confession,2017,4.0,1
167144,Kyle Kinane: Whiskey Icarus (2012),Comedy,Kyle Kinane: Whiskey Icarus,2012,4.5,1
117539,Pop Redemption (2013),Comedy,Pop Redemption,2013,3.41,11
192301,Night Shift (2018),Comedy,Night Shift,2018,2.88,4
92726,"Pearl, The (La perla) (1947)",Adventure|Drama|Romance,"Pearl, The",La perla) (1947,3.42,6
158970,Alone in the Wilderness Part II (2011),Documentary,Alone in the Wilderness Part II,2011,4.15,13
179101,Nocturne (2017),Horror,Nocturne,2017,3.5,5
191871,Holiday Joy (2016),Comedy,Holiday Joy,2016,3.5,2
195345,Free to Rock (2017),(no genres listed),Free to Rock,2017,3.5,1
127579,Black Venus (2010),Drama,Black Venus,2010,3.72,9
106208,Stuck (2013) ,Documentary,Stuck,2013) ,2.25,4
135549,Battle of Westerplatte (2013),Drama|War,Battle of Westerplatte,2013,2.33,3
142380,White Snow (2010),Thriller,White Snow,2010,4.5,1
168422,Breakdown (2016),Thriller,Breakdown,2016,4.0,3
193978,Living the Light - Robby Müller (2018),Documentary,Living the Light - Robby Müller,2018,3.5,1
103908,First Comes Love (2013),Documentary,First Comes Love,2013,2.67,6
118326,By the Gun (2014),Crime|Drama|Thriller,By the Gun,2014,2.55,11
137034,Perfect High (2015),(no genres listed),Perfect High,2015,3.0,6
201640,Wasted! The Story of Food Waste (2017),Documentary,Wasted! The Story of Food Waste,2017,3.83,3
132993,Love Is the Perfect Crime (2013),Drama|Thriller,Love Is the Perfect Crime,2013,2.92,6
182323,Mum's Guest (Mehman-e Maman) (2004),(no genres listed),Mum's Guest,Mehman-e Maman) (2004,4.0,4
169780,Goblin (2010),Fantasy|Horror|Sci-Fi,Goblin,2010,2.0,2
176079,Provoked (2016),Horror|Thriller,Provoked,2016,1.5,1
176651,Time Toys (2017),Children|Sci-Fi,Time Toys,2017,1.17,3
191089,41 (2013),Drama|Sci-Fi,41,2013,2.25,4
127857,What the Day Owes the Night (2012),Drama|Romance,What the Day Owes the Night,2012,3.75,4
186519,Frank Serpico (2017),Documentary,Frank Serpico,2017,2.83,3
138798,Joe Dirt 2: Beautiful Loser (2015),Comedy,Joe Dirt 2: Beautiful Loser,2015,1.75,32
163390,Chasing Great (2016),Documentary,Chasing Great,2016,2.17,3
167650,Swept Under (2015),Crime|Drama|Thriller,Swept Under,2015,3.5,3
186973,Children of the Corn: Runaway (2018),Horror,Children of the Corn: Runaway,2018,1.67,6
165709,Tanna (2015),Drama|Romance,Tanna,2015,3.79,21
142727,Remains (2011),Action|Drama|Horror|Thriller,Remains,2011,3.05,10
207451,Birthday Card (2016),Drama,Birthday Card,2016,3.5,1
208076,Hana's Miso Soup (2015),Children|Drama,Hana's Miso Soup,2015,3.0,2
82449,I Love You Too (2010),Comedy,I Love You Too,2010,2.6,5
121537,The Weight of Elephants (2013),Drama,The Weight of Elephants,2013,3.5,2
196767,"No Pay, Nudity (2016)",Comedy|Drama,"No Pay, Nudity",2016,3.75,2
170949,My Cousin Rachel (2017),Drama|Romance,My Cousin Rachel,2017,2.8,65
132270,Muffin Top: A Love Story (2014),Comedy|Romance,Muffin Top: A Love Story,2014,2.17,3
133835,Just About Famous (2015),(no genres listed),Just About Famous,2015,3.67,3
166796,Glory Daze: The Life and Times of Michael Alig (2015),Documentary,Glory Daze: The Life and Times of Michael Alig,2015,3.79,7
202577,In the mighty jungle (2019),Documentary,In the mighty jungle,2019,4.0,1
148372,Schneider vs. Bax (2015),Comedy|Thriller,Schneider vs. Bax,2015,3.38,24
162880,26 Years (2012),Drama|Thriller,26 Years,2012,3.71,7
146698,"Bruce Lee, My Brother (2010)",Drama,"Bruce Lee, My Brother",2010,3.0,3
196671,Entrepreneur (2018),Documentary,Entrepreneur,2018,2.5,1
105435,Narrien illat (1970) ,Comedy|Drama|Musical,Narrien illat,1970) ,2.0,1
200116,Turkish for Beginners (2012),Comedy,Turkish for Beginners,2012,1.92,6
199924,Vicious (2019),Thriller,Vicious,2019,0.5,1
194911,This Crazy Heart (2017),Drama,This Crazy Heart,2017,3.5,10
126775,The Blue Room (2014),Crime,The Blue Room,2014,3.0,23
166552,Soldat blanc (2014),Drama|War,Soldat blanc,2014,3.25,2
167106,Breaking a Monster (2015),Documentary,Breaking a Monster,2015,3.0,5
190499,Buy Me (2017),Drama,Buy Me,2017,2.75,4
205200,Master Spy (2016),Adventure|Children,Master Spy,2016,1.5,2
111774,"Unreal Dream: The Michael Morton Story, An (2013)",Documentary,"Unreal Dream: The Michael Morton Story, An",2013,3.63,4
120400,Free Ride (2013),Action|Drama|Thriller,Free Ride,2013,2.92,6
174651,Ecstasy (2011),Comedy|Crime|Romance,Ecstasy,2011,2.83,3
93801,Answers to Nothing (2011),Drama|Mystery,Answers to Nothing,2011,2.31,8
144626,Northern Limit Line (2015),Drama|War,Northern Limit Line,2015,3.5,7
168146,Divorce Invitation (2012),Comedy|Romance,Divorce Invitation,2012,3.75,2
130233,Take Care (2014),Comedy|Drama|Romance,Take Care,2014,3.5,19
141725,All the Boys Are Called Patrick (Charlotte et Veronique ou tous les garcons s'appellent Patrick) (1959),Comedy,All the Boys Are Called Patrick,Charlotte et Veronique ou tous les garcons s'appellent Patrick) (1959,3.75,10
163713,Rampage: Capital Punishment (2014),Action|Crime|Thriller,Rampage: Capital Punishment,2014,3.08,19
174595,What Men Do! 2 (2015),Comedy,What Men Do! 2,2015,0.8,5
168062,The Barn (2016),Horror,The Barn,2016,2.9,5
177865,Un Profil pour deux (2017),Comedy|Romance,Un Profil pour deux,2017,3.31,18
148396,Lady of Csejte (2015),Drama|Horror|Thriller,Lady of Csejte,2015,2.67,6
174427,Savage Dog (2017),Action,Savage Dog,2017,2.18,11
176901,Neowolf (2010),Horror|Thriller,Neowolf,2010,1.0,3
185729,Tattoo (2013),Drama,Tattoo,2013,3.42,6
86826,June 9 (2008) ,Horror|Mystery|Thriller,June 9,2008) ,2.7,5
183561,The Good Witch's Wonder (2014),Children|Drama|Fantasy,The Good Witch's Wonder,2014,4.33,3
89270,Love Crimes of Kabul (2011),Documentary,Love Crimes of Kabul,2011,3.0,1
152280,Lolo (2015),Comedy,Lolo,2015,2.7,22
93717,Listy do M. (2011),Comedy|Romance,Listy do M.,2011,3.56,16
128719,Two Men in Town (2014),Crime|Drama,Two Men in Town,2014,2.63,4
171747,Sins of Our Youth (2016),(no genres listed),Sins of Our Youth,2016,2.13,4
113101,Overseas and Under Your Skin (Maata meren alla) (2009),Comedy|Drama,Overseas and Under Your Skin,Maata meren alla) (2009,3.5,1
205259,Monty Python: The Meaning of Live (2014),Comedy|Documentary,Monty Python: The Meaning of Live,2014,3.0,5
177113,Death Billiards (2013),Animation|Drama|Mystery,Death Billiards,2013,3.32,14
206389,Photo de famille (2018),Comedy|Drama,Photo de famille,2018,4.0,1
164262,The Man from Mo'Wax (2016),Documentary,The Man from Mo'Wax,2016,2.7,5
101287,"Red Spectacles, The (Jigoku no banken: akai megane) (1987)",Comedy|Drama|Sci-Fi,"Red Spectacles, The",Jigoku no banken: akai megane) (1987,3.5,11
202099,Batman vs. Teenage Mutant Ninja Turtles (2019),Action|Animation|Children,Batman vs. Teenage Mutant Ninja Turtles,2019,3.24,17
182749,Judd Apatow: The Return (2017),Comedy,Judd Apatow: The Return,2017,2.97,19
199998,Holiday (2018),Drama,Holiday,2018,3.21,7
120315,Gloriously Wasted (2012),Comedy,Gloriously Wasted,2012,1.45,10
91206,"Iron Rose, The (Rose de fer, La) (1973)",Horror,"Iron Rose, The","Rose de fer, La) (1973",2.93,21
183953,Dead Sushi (2012),Comedy,Dead Sushi,2012,3.75,4
187503,I Don't Believe in Anarchy (2014),Documentary,I Don't Believe in Anarchy,2014,2.7,5
174631,Becoming Cary Grant (2016),Documentary,Becoming Cary Grant,2016,3.31,8
163537,Miesten välisiä keskusteluja (2013),(no genres listed),Miesten välisiä keskusteluja,2013,3.0,1
208747,The Good Liar (2019),Drama|Mystery,The Good Liar,2019,3.75,8
160588,Boom Bust Boom (2016),Documentary,Boom Bust Boom,2016,3.9,5
107740,"South, The (Lomalla) (2000)",Drama|Thriller,"South, The",Lomalla) (2000,2.72,9
154612,Crulic - The Path to Beyond (2011),Animation|Documentary,Crulic - The Path to Beyond,2011,3.5,4
161202,The Man in the Wall (2015),(no genres listed),The Man in the Wall,2015,3.07,7
162870,Irreplaceable (2016),Comedy|Drama,Irreplaceable,2016,3.35,13
151615,Hello Stranger (2010),Drama,Hello Stranger,2010,4.0,2
196805,Close Range Love (2014),Drama|Romance,Close Range Love,2014,3.5,1
177197,Sundowners (2017),Comedy,Sundowners,2017,3.17,3
151613,Field of Lost Shoes (2014),Action|Drama|War,Field of Lost Shoes,2014,3.13,8
145058,Pee Mak Phrakanong (2013),Comedy|Romance,Pee Mak Phrakanong,2013,3.36,14
169100,Even Lambs Have Teeth (2015),Thriller,Even Lambs Have Teeth,2015,3.43,7
168638,Stick Man (2016),Animation|Children,Stick Man,2016,3.64,7
171037,Drain the Titanic (2016),Documentary,Drain the Titanic,2016,1.75,2
158348,Gascoigne (2015),Documentary,Gascoigne,2015,2.75,2
190333,The Night of the Virgin (2016),Comedy|Fantasy|Horror,The Night of the Virgin,2016,2.5,2
190193,Museum (2018),Crime|Drama,Museum,2018,3.0,14
175359,American Anarchist (2016),Documentary,American Anarchist,2016,3.18,11
188013,The Convoy (2012),(no genres listed),The Convoy,2012,3.5,4
154638,Ave (2011),Drama,Ave,2011,2.9,5
190041,Chronological Order (2010),Sci-Fi,Chronological Order,2010,4.5,1
162672,Mohenjo Daro (2016),Adventure|Drama|Romance,Mohenjo Daro,2016,1.81,8
196751,Age of Sail (2018),Animation,Age of Sail,2018,3.5,8
186245,Dirty Pictures (2010),Documentary,Dirty Pictures,2010,4.0,3
161302,Traders (2016),Thriller,Traders,2016,2.82,11
182667,Serpent (2017),Thriller,Serpent,2017,2.0,2
166663,Pro Wrestlers vs Zombies (2014),Action|Comedy|Horror,Pro Wrestlers vs Zombies,2014,2.17,3
147116,The Happy House (2013),(no genres listed),The Happy House,2013,3.4,5
169066,Dark Fortune (2016),Drama,Dark Fortune,2016,2.67,3
175191,Hickok (2017),(no genres listed),Hickok,2017,1.56,16
126546,7 Days in Havana (2012),Drama,7 Days in Havana,2012,3.2,22
187727,Love After Love (2018),Drama,Love After Love,2018,2.5,6
99519,Henry (2010),Comedy,Henry,2010,2.5,1
153528,Severed Footage (2013),Horror|Mystery|Thriller,Severed Footage,2013,2.67,3
166715,Little Wing (2016),Drama,Little Wing,2016,3.35,13
137236,Whistle and I'll Come to You (2010),Horror,Whistle and I'll Come to You,2010,2.25,2
176593,Home Again (2012),Drama,Home Again,2012,5.0,1
162928,VHS Massacre (2015),(no genres listed),VHS Massacre,2015,2.83,6
99285,"Meilleurs amis du monde, Les (2010)",Comedy,"Meilleurs amis du monde, Les",2010,4.5,1
195123,Death Kiss (2018),Action|Thriller,Death Kiss,2018,3.75,2
164278,Going Attractions: The Definitive Story of the American Drive-in Movie (2013),Children|Documentary,Going Attractions: The Definitive Story of the American Drive-in Movie,2013,5.0,2
192273,Grace Jones: Bloodlight and Bami (2017),Documentary,Grace Jones: Bloodlight and Bami,2017,2.25,6
198531,The King and I (2018),Drama,The King and I,2018,2.33,3
134172,Morgan (2012),Drama,Morgan,2012,2.5,4
152451,She's Lost Control (2014),Drama,She's Lost Control,2014,2.33,6
172617,Tracktown (2017),Drama,Tracktown,2017,2.25,4
177007,The External World (2010),Animation|Comedy,The External World,2010,3.25,6
168212,Very Big Shot (2015),Comedy,Very Big Shot,2015,3.58,6
175477,Naruto Shippuden the Movie: Blood Prison (2011),Action|Animation|Comedy|Horror|Mystery|Thriller,Naruto Shippuden the Movie: Blood Prison,2011,3.44,17
135123,Jess + Moss (2011),Drama|Romance,Jess + Moss,2011,4.0,3
165359,Terror - Ihr Urteil (2016),Drama,Terror - Ihr Urteil,2016,3.67,3
151819,Caught (2015),(no genres listed),Caught,2015,3.0,2
170197,A Date for Mad Mary (2016),Drama,A Date for Mad Mary,2016,3.39,9
176825,The Penitent Man (2010),(no genres listed),The Penitent Man,2010,4.13,4
148917,Gangsta Granny (2013),(no genres listed),Gangsta Granny,2013,3.75,2
185527,Status: Available (2016),Comedy|Romance,Status: Available,2016,3.0,3
194766,Yes & Yes (2014),Drama,Yes & Yes,2014,2.83,3
147915,The Ventriloquist (2012),(no genres listed),The Ventriloquist,2012,3.29,7
121227,Supermensch: The Legend of Shep Gordon (2013),Documentary,Supermensch: The Legend of Shep Gordon,2013,3.67,44
133439,Farmland (2014),Documentary,Farmland,2014,3.21,7
160303,Unaware (2013),Horror|Sci-Fi,Unaware,2013,2.17,3
181373,Beat the World (2011),Drama,Beat the World,2011,2.3,5
123723,Hayride (2012),Horror|Thriller,Hayride,2012,2.0,6
142154,Unlucky Charms (2013),Fantasy|Horror,Unlucky Charms,2013,2.5,5
141710,Animals (2014),Drama,Animals,2014,3.38,4
199440,Sandakozhi 2 (2018),Action|Children|Romance,Sandakozhi 2,2018,1.33,3
144182,SPL 2: A Time for Consequences (2015),Action|Crime|Drama,SPL 2: A Time for Consequences,2015,3.53,29
176207,The Final Storm (2010),Action|Horror|Mystery|Thriller,The Final Storm,2010,1.67,6
169188,Katherine Ryan: In Trouble (2017),Comedy,Katherine Ryan: In Trouble,2017,3.28,20
166050,7 Days of Himawari & Her Puppies (2013),Drama,7 Days of Himawari & Her Puppies,2013,4.0,2
162086,Johan Falk: Organizatsija Karayan (2012),Action|Crime|Thriller,Johan Falk: Organizatsija Karayan,2012,2.75,4
162090,Johan Falk: Alla råns moder (2012),Action|Crime|Thriller,Johan Falk: Alla råns moder,2012,3.38,4
172735,The Double (2012),Comedy,The Double,2012,2.38,13
99028,Frenchmen (Le coeur des hommes) (2003),Comedy|Romance,Frenchmen,Le coeur des hommes) (2003,3.2,10
167252,A Grand Night In: The Story of Aardman (2015),Animation|Documentary,A Grand Night In: The Story of Aardman,2015,3.31,8
140655,Painted Skin: The Resurrection (2012),Drama|Fantasy,Painted Skin: The Resurrection,2012,3.64,7
142695,Ghoul (2015),Horror|Thriller,Ghoul,2015,1.79,7
165571,The Genius of Marie Curie: The Woman Who Lit up the World (2013),Documentary,The Genius of Marie Curie: The Woman Who Lit up the World,2013,3.25,2
169352,Doug Stanhope: No Place Like Home (2016),Comedy,Doug Stanhope: No Place Like Home,2016,3.57,7
176663,Loving Ibiza (2013),Comedy|Romance,Loving Ibiza,2013,3.1,5
163553,Cash Only (2015),Crime|Drama|Thriller,Cash Only,2015,3.22,9
167472,Beyond Valkyrie: Dawn of the 4th Reich (2016),Action|War,Beyond Valkyrie: Dawn of the 4th Reich,2016,2.79,7
194686,Black Tide (2018),Thriller,Black Tide,2018,3.06,8
183731,Barbaric Genius (2012),Documentary,Barbaric Genius,2012,3.0,1
177083,Suddenly Twenty (2016),Children|Comedy|Romance,Suddenly Twenty,2016,3.0,2
184609,Beauty (2011),Drama,Beauty,2011,3.17,6
171327,Mifune: The Last Samurai (2016),Documentary,Mifune: The Last Samurai,2016,3.38,12
208006,Chhichhore (2019),Comedy|Romance,Chhichhore,2019,5.0,1
132545,Flicka 2 (2010),Children|Drama,Flicka 2,2010,3.09,11
89194,Prom (2011),Comedy|Drama,Prom,2011,2.91,56
193521,Santa & Cie (2017),Comedy,Santa & Cie,2017,3.13,4
208215,L'Amour flou (2018),Comedy,L'Amour flou,2018,4.0,1
129826,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League (2015),Action|Adventure|Animation|Children,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,2015,2.3,15
170605,Pandora (2016),Action|Drama|Thriller,Pandora,2016,3.63,23
145937,Varsham (2014),Drama,Varsham,2014,3.25,2
148865,Totally True Love (2011),Action|Children|Drama,Totally True Love,2011,3.56,9
167114,The Giant (2016),(no genres listed),The Giant,2016,3.06,8
165787,Lonesome Dove Church (2014),Western,Lonesome Dove Church,2014,5.0,3
95036,Late Bloomers (2011),Drama,Late Bloomers,2011,2.2,5
138532,Ghost of Goodnight Lane (2014),Comedy|Horror,Ghost of Goodnight Lane,2014,2.29,7
152045,The Wakhan Front (2015),Drama|Fantasy|War,The Wakhan Front,2015,2.89,9
170453,Carnage: Swallowing the Past (2017),Comedy|Drama,Carnage: Swallowing the Past,2017,3.83,9
128443,La petite reine (2014),Drama,La petite reine,2014,3.0,3
124865,Loitering with Intent (2014),Comedy|Drama,Loitering with Intent,2014,2.0,2
176861,The Next Skin (2016),Crime|Thriller,The Next Skin,2016,3.5,6
138602,Lake Placid vs. Anaconda (2015),Action|Horror|Sci-Fi,Lake Placid vs. Anaconda,2015,1.69,8
